timestamp,method,url,response_time,http_code
2025-05-27 22:48:27,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004147,404
2025-05-27 22:48:27,GET,http://jsonapi.example.local/health,0.003793,200
2025-05-27 22:48:28,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003879,404
2025-05-27 22:48:28,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004359,404
2025-05-27 22:48:29,GET,http://jsonapi.example.local/api/users/456,0.004944,200
2025-05-27 22:48:29,GET,http://jsonapi.example.local/api/users/456,0.004623,200
2025-05-27 22:48:30,GET,http://jsonapi.example.local/health,0.003657,200
2025-05-27 22:48:30,GET,http://jsonapi.example.local/nonexistent,0.004063,404
2025-05-27 22:48:31,DELETE,http://jsonapi.example.local/api/users/123,0.004419,404
2025-05-27 22:48:31,DELETE,http://jsonapi.example.local/api/users/123,0.003859,404
2025-05-27 22:48:32,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003813,404
2025-05-27 22:48:32,GET,http://jsonapi.example.local/nonexistent,0.003535,404
2025-05-27 22:48:33,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004271,404
2025-05-27 22:48:34,GET,http://jsonapi.example.local/api/users,0.004151,404
2025-05-27 22:48:34,GET,http://jsonapi.example.local/nonexistent,0.004699,404
2025-05-27 22:48:34,GET,http://jsonapi.example.local/api/users/456,0.004050,200
2025-05-27 22:48:35,GET,http://jsonapi.example.local/nonexistent,0.003852,404
2025-05-27 22:48:35,PUT,http://jsonapi.example.local/api/users/123,0.003795,404
2025-05-27 22:48:36,GET,http://jsonapi.example.local/api/users/456,0.005362,200
2025-05-27 22:48:36,GET,http://jsonapi.example.local/api/users/123,0.004195,200
2025-05-27 22:48:37,DELETE,http://jsonapi.example.local/api/users/123,0.003693,404
2025-05-27 22:48:37,GET,http://jsonapi.example.local/api/users/123/orders,0.003897,200
2025-05-27 22:48:38,DELETE,http://jsonapi.example.local/api/users/123,0.003455,404
2025-05-27 22:48:38,PUT,http://jsonapi.example.local/api/users/123,0.003751,404
2025-05-27 22:48:39,GET,http://jsonapi.example.local/api/users/123/orders,0.004820,200
2025-05-27 22:48:39,GET,http://jsonapi.example.local/api/users,0.004918,404
2025-05-27 22:48:40,GET,http://jsonapi.example.local/health,0.003691,200
2025-05-27 22:48:40,GET,http://jsonapi.example.local/api/users,0.004014,404
2025-05-27 22:48:41,GET,http://jsonapi.example.local/api/v1/products,0.004581,200
2025-05-27 22:48:41,GET,http://jsonapi.example.local/api/users/123,0.004634,200
2025-05-27 22:48:42,GET,http://jsonapi.example.local/api/users/123/orders,0.006395,200
2025-05-27 22:48:42,GET,http://jsonapi.example.local/api/users/456,0.006336,200
2025-05-27 22:48:43,POST,http://jsonapi.example.local/api/users,0.004227,404
2025-05-27 22:48:43,GET,http://jsonapi.example.local/api/users,0.004261,404
2025-05-27 22:48:44,GET,http://jsonapi.example.local/api/users,0.004331,404
2025-05-27 22:48:44,GET,http://jsonapi.example.local/api/v2/products,0.004373,200
2025-05-27 22:48:45,GET,http://jsonapi.example.local/api/v1/products,0.004133,200
2025-05-27 22:48:45,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.004581,404
2025-05-27 22:48:46,PUT,http://jsonapi.example.local/api/users/123,0.003991,404
2025-05-27 22:48:46,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003534,404
2025-05-27 22:48:47,DELETE,http://jsonapi.example.local/api/users/123,0.004395,404
2025-05-27 22:48:47,GET,http://jsonapi.example.local/api/users/456,0.004526,200
2025-05-27 22:48:48,GET,http://jsonapi.example.local/api/v2/products,0.004178,200
2025-05-27 22:48:48,DELETE,http://jsonapi.example.local/api/users/123,0.004335,404
2025-05-27 22:48:49,GET,http://jsonapi.example.local/api/users,0.004546,404
2025-05-27 22:48:49,GET,http://jsonapi.example.local/api/users,0.004406,404
2025-05-27 22:48:50,GET,http://jsonapi.example.local/api/users/123,0.005794,200
2025-05-27 22:48:50,GET,http://jsonapi.example.local/api/users/456,0.004062,200
2025-05-27 22:48:51,GET,http://jsonapi.example.local/health,0.003955,200
2025-05-27 22:48:51,GET,http://jsonapi.example.local/api/v2/products,0.003659,200
2025-05-27 22:48:52,DELETE,http://jsonapi.example.local/api/users/123,0.003570,404
2025-05-27 22:48:52,GET,http://jsonapi.example.local/api/users/456,0.004030,200
2025-05-27 22:48:53,GET,http://jsonapi.example.local/api/users,0.003628,404
2025-05-27 22:48:53,GET,http://jsonapi.example.local/api/v1/products,0.003966,200
2025-05-27 22:48:54,GET,http://jsonapi.example.local/api/users/123/orders,0.003896,200
2025-05-27 22:48:54,GET,http://jsonapi.example.local/api/users,0.003793,404
2025-05-27 22:48:55,GET,http://jsonapi.example.local/health,0.003803,200
2025-05-27 22:48:55,GET,http://jsonapi.example.local/nonexistent,0.003945,404
2025-05-27 22:48:56,GET,http://jsonapi.example.local/health,0.003843,200
2025-05-27 22:48:56,GET,http://jsonapi.example.local/api/users/123,0.004684,200
2025-05-27 22:48:57,GET,http://jsonapi.example.local/health,0.004159,200
2025-05-27 22:48:57,GET,http://jsonapi.example.local/nonexistent,0.004010,404
2025-05-27 22:48:59,GET,http://jsonapi.example.local/api/v1/products,0.004023,200
2025-05-27 22:48:59,GET,http://jsonapi.example.local/api/v1/products,0.004121,200
2025-05-27 22:48:59,GET,http://jsonapi.example.local/api/users,0.004317,404
2025-05-27 22:48:59,GET,http://jsonapi.example.local/api/users/123,0.003688,200
2025-05-27 22:49:00,GET,http://jsonapi.example.local/nonexistent,0.003740,404
2025-05-27 22:49:00,GET,http://jsonapi.example.local/api/users/123,0.003976,200
2025-05-27 22:49:01,GET,http://jsonapi.example.local/api/users,0.003998,404
2025-05-27 22:49:01,DELETE,http://jsonapi.example.local/api/users/123,0.004180,404
2025-05-27 22:49:02,PUT,http://jsonapi.example.local/api/users/123,0.003786,404
2025-05-27 22:49:02,POST,http://jsonapi.example.local/api/users,0.003488,404
2025-05-27 22:49:03,GET,http://jsonapi.example.local/api/v2/products,0.004090,200
2025-05-27 22:49:03,GET,http://jsonapi.example.local/api/users/123/orders,0.003905,200
2025-05-27 22:49:04,GET,http://jsonapi.example.local/health,0.005267,200
2025-05-27 22:49:04,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003678,404
2025-05-27 22:49:05,PUT,http://jsonapi.example.local/api/users/123,0.003690,404
2025-05-27 22:49:05,POST,http://jsonapi.example.local/api/users,0.004047,404
2025-05-27 22:49:06,PUT,http://jsonapi.example.local/api/users/123,0.003867,404
2025-05-27 22:49:06,POST,http://jsonapi.example.local/api/users,0.003762,404
2025-05-27 22:49:07,POST,http://jsonapi.example.local/api/users,0.003619,404
2025-05-27 22:49:07,GET,http://jsonapi.example.local/api/users/123/orders,0.004649,200
2025-05-27 22:49:08,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003686,404
2025-05-27 22:49:08,GET,http://jsonapi.example.local/api/users/456,0.003848,200
2025-05-27 22:49:09,GET,http://jsonapi.example.local/api/v1/products,0.004669,200
2025-05-27 22:49:09,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004412,404
2025-05-27 22:49:10,GET,http://jsonapi.example.local/api/users,0.003965,404
2025-05-27 22:49:10,PUT,http://jsonapi.example.local/api/users/123,0.004128,404
2025-05-27 22:49:12,DELETE,http://jsonapi.example.local/api/users/123,0.003756,404
2025-05-27 22:49:12,GET,http://jsonapi.example.local/api/v1/products,0.004902,200
2025-05-27 22:49:12,GET,http://jsonapi.example.local/api/v2/products,0.003693,200
2025-05-27 22:49:12,GET,http://jsonapi.example.local/api/v1/products,0.003897,200
2025-05-27 22:49:13,GET,http://jsonapi.example.local/api/users,0.003751,404
2025-05-27 22:49:13,PUT,http://jsonapi.example.local/api/users/123,0.004038,404
2025-05-27 22:49:14,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.004217,404
2025-05-27 22:49:14,GET,http://jsonapi.example.local/nonexistent,0.004356,404
2025-05-27 22:49:15,GET,http://jsonapi.example.local/api/users,0.003574,404
2025-05-27 22:49:15,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.004131,404
2025-05-27 22:49:16,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.004026,404
2025-05-27 22:49:16,GET,http://jsonapi.example.local/api/v2/products,0.003901,200
2025-05-27 22:49:17,GET,http://jsonapi.example.local/api/v1/products,0.003956,200
2025-05-27 22:49:17,POST,http://jsonapi.example.local/api/users,0.003745,404
2025-05-27 22:49:18,GET,http://jsonapi.example.local/api/v2/products,0.003949,200
2025-05-27 22:49:18,GET,http://jsonapi.example.local/api/users,0.004363,404
2025-05-27 22:49:19,PUT,http://jsonapi.example.local/api/users/123,0.003791,404
2025-05-27 22:49:19,DELETE,http://jsonapi.example.local/api/users/123,0.003787,404
2025-05-27 22:49:20,GET,http://jsonapi.example.local/api/v1/products,0.003621,200
2025-05-27 22:49:20,GET,http://jsonapi.example.local/nonexistent,0.004252,404
2025-05-27 22:49:21,GET,http://jsonapi.example.local/api/users,0.003889,404
2025-05-27 22:49:21,GET,http://jsonapi.example.local/api/users/123/orders,0.004346,200
2025-05-27 22:49:22,GET,http://jsonapi.example.local/nonexistent,0.004268,404
2025-05-27 22:49:22,GET,http://jsonapi.example.local/nonexistent,0.003665,404
2025-05-27 22:49:23,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003681,404
2025-05-27 22:49:23,GET,http://jsonapi.example.local/api/users,0.003742,404
2025-05-27 22:49:25,GET,http://jsonapi.example.local/api/users/456,0.003904,200
2025-05-27 22:49:25,DELETE,http://jsonapi.example.local/api/users/123,0.004029,404
2025-05-27 22:49:25,GET,http://jsonapi.example.local/api/users/456,0.004721,200
2025-05-27 22:49:25,GET,http://jsonapi.example.local/health,0.004876,200
2025-05-27 22:49:26,GET,http://jsonapi.example.local/api/users,0.003898,404
2025-05-27 22:49:26,GET,http://jsonapi.example.local/api/v2/products,0.004013,200
2025-05-27 22:49:27,DELETE,http://jsonapi.example.local/api/users/123,0.003998,404
2025-05-27 22:49:27,GET,http://jsonapi.example.local/api/users,0.005984,404
2025-05-27 22:49:28,GET,http://jsonapi.example.local/api/users/456,0.004033,200
2025-05-27 22:49:28,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003713,404
2025-05-27 22:49:29,POST,http://jsonapi.example.local/api/users,0.003876,404
2025-05-27 22:49:29,GET,http://jsonapi.example.local/api/v2/products,0.004375,200
2025-05-27 22:49:30,POST,http://jsonapi.example.local/api/users,0.003822,404
2025-05-27 22:49:30,GET,http://jsonapi.example.local/api/users/456,0.004028,200
2025-05-27 22:49:31,GET,http://jsonapi.example.local/health,0.003688,200
2025-05-27 22:49:31,POST,http://jsonapi.example.local/api/users,0.004156,404
2025-05-27 22:49:32,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004115,404
2025-05-27 22:49:32,GET,http://jsonapi.example.local/api/users/123/orders,0.003966,200
2025-05-27 22:49:33,GET,http://jsonapi.example.local/api/users/123,0.004526,200
2025-05-27 22:49:33,GET,http://jsonapi.example.local/api/users/123,0.004240,200
2025-05-27 22:49:34,POST,http://jsonapi.example.local/api/users,0.003732,404
2025-05-27 22:49:34,GET,http://jsonapi.example.local/api/users/123,0.003566,200
2025-05-27 22:49:35,GET,http://jsonapi.example.local/nonexistent,0.003892,404
2025-05-27 22:49:35,PUT,http://jsonapi.example.local/api/users/123,0.003953,404
2025-05-27 22:49:36,GET,http://jsonapi.example.local/api/users/123,0.004756,200
2025-05-27 22:49:36,GET,http://jsonapi.example.local/api/users/123/orders,0.004094,200
2025-05-27 22:49:37,GET,http://jsonapi.example.local/api/users/123,0.004455,200
2025-05-27 22:49:37,PUT,http://jsonapi.example.local/api/users/123,0.004114,404
2025-05-27 22:49:38,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003577,404
2025-05-27 22:49:38,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004071,404
2025-05-27 22:49:39,PUT,http://jsonapi.example.local/api/users/123,0.003773,404
2025-05-27 22:49:39,GET,http://jsonapi.example.local/api/users/123/orders,0.004294,200
2025-05-27 22:49:40,GET,http://jsonapi.example.local/api/v2/products,0.005317,200
2025-05-27 22:49:40,GET,http://jsonapi.example.local/health,0.004156,200
2025-05-27 22:49:41,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003916,404
2025-05-27 22:49:41,GET,http://jsonapi.example.local/api/v1/products,0.004169,200
2025-05-27 22:49:42,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003785,404
2025-05-27 22:49:42,PUT,http://jsonapi.example.local/api/users/123,0.004321,404
2025-05-27 22:49:43,DELETE,http://jsonapi.example.local/api/users/123,0.003617,404
2025-05-27 22:49:43,GET,http://jsonapi.example.local/health,0.004545,200
2025-05-27 22:49:44,GET,http://jsonapi.example.local/api/users/456,0.004384,200
2025-05-27 22:49:44,GET,http://jsonapi.example.local/api/users/123,0.004076,200
2025-05-27 22:49:45,GET,http://jsonapi.example.local/api/users/123/orders,0.003836,200
2025-05-27 22:49:45,GET,http://jsonapi.example.local/health,0.003853,200
2025-05-27 22:49:46,GET,http://jsonapi.example.local/nonexistent,0.003477,404
2025-05-27 22:49:46,GET,http://jsonapi.example.local/api/users/456,0.003656,200
2025-05-27 22:49:47,PUT,http://jsonapi.example.local/api/users/123,0.003588,404
2025-05-27 22:49:47,GET,http://jsonapi.example.local/api/v1/products,0.005141,200
2025-05-27 22:49:48,DELETE,http://jsonapi.example.local/api/users/123,0.003460,404
2025-05-27 22:49:48,POST,http://jsonapi.example.local/api/users,0.004517,404
2025-05-27 22:49:49,PUT,http://jsonapi.example.local/api/users/123,0.003672,404
2025-05-27 22:49:50,GET,http://jsonapi.example.local/nonexistent,0.003967,404
2025-05-27 22:49:50,GET,http://jsonapi.example.local/nonexistent,0.003505,404
2025-05-27 22:49:50,GET,http://jsonapi.example.local/api/users/456,0.004762,200
2025-05-27 22:49:51,GET,http://jsonapi.example.local/api/users/456,0.004305,200
2025-05-27 22:49:51,GET,http://jsonapi.example.local/api/v1/products,0.004006,200
2025-05-27 22:49:52,GET,http://jsonapi.example.local/api/users/123/orders,0.003766,200
2025-05-27 22:49:52,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004482,404
2025-05-27 22:49:53,GET,http://jsonapi.example.local/nonexistent,0.003567,404
2025-05-27 22:49:53,GET,http://jsonapi.example.local/api/v1/products,0.003808,200
2025-05-27 22:49:54,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.004039,404
2025-05-27 22:49:54,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003935,404
2025-05-27 22:49:55,GET,http://jsonapi.example.local/nonexistent,0.004830,404
2025-05-27 22:49:55,POST,http://jsonapi.example.local/api/users,0.003493,404
2025-05-27 22:49:56,GET,http://jsonapi.example.local/nonexistent,0.003593,404
2025-05-27 22:49:56,DELETE,http://jsonapi.example.local/api/users/123,0.003474,404
2025-05-27 22:49:57,GET,http://jsonapi.example.local/nonexistent,0.003800,404
2025-05-27 22:49:57,GET,http://jsonapi.example.local/nonexistent,0.004429,404
2025-05-27 22:49:58,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003775,404
2025-05-27 22:49:58,GET,http://jsonapi.example.local/api/users/456,0.003895,200
2025-05-27 22:49:59,GET,http://jsonapi.example.local/api/v1/products/abc-123,0.003837,404
2025-05-27 22:49:59,GET,http://jsonapi.example.local/api/users,0.004228,404
2025-05-27 22:50:00,POST,http://jsonapi.example.local/api/users,0.003631,404
2025-05-27 22:50:00,GET,http://jsonapi.example.local/api/v2/products,0.003749,200
2025-05-27 22:50:01,GET,http://jsonapi.example.local/api/v1/products,0.004204,200
2025-05-27 22:50:01,GET,http://jsonapi.example.local/api/users/123,0.003866,200
2025-05-27 22:50:02,GET,http://jsonapi.example.local/api/users/456,0.004167,200
2025-05-27 22:50:03,GET,http://jsonapi.example.local/api/v1/products,0.004716,200
2025-05-27 22:50:03,PUT,http://jsonapi.example.local/api/users/123,0.004404,404
2025-05-27 22:50:03,GET,http://jsonapi.example.local/nonexistent,0.003856,404
2025-05-27 22:50:04,GET,http://jsonapi.example.local/api/users/123/orders,0.003674,200
2025-05-27 22:50:04,GET,http://jsonapi.example.local/api/users,0.004097,404
2025-05-27 22:50:05,GET,http://jsonapi.example.local/api/v1/products,0.004698,200
2025-05-27 22:50:05,GET,http://jsonapi.example.local/api/orders/550e8400-e29b-41d4-a716-446655440000,0.003823,404
2025-05-27 22:50:06,GET,http://jsonapi.example.local/api/v1/products,0.003895,200
2025-05-27 22:50:06,GET,http://jsonapi.example.local/api/v1/products,0.004432,200
